[I 2024-01-05 15:27:27,955] A new study created in memory with name: no-name-f4e6a6de-7c56-4e08-b52a-2dd4077e197e
[I 2024-01-05 15:27:54,042] Trial 0 finished with value: 0.8294625028019589 and parameters: {'n_estimators': 260, 'max_depth': 16, 'min_samples_split': 0.012098165323999955, 'min_samples_leaf': 0.2077493489561343, 'max_features': 'log2'}. Best is trial 0 with value: 0.8294625028019589.
[I 2024-01-05 18:41:30,782] Trial 196 finished with value: 0.8630113161764384 and parameters: {'n_estimators': 130, 'max_depth': 22, 'min_samples_split': 0.015255528767418435, 'min_samples_leaf': 0.010381645403808665, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:42:07,080] Trial 197 finished with value: 0.8632599054164907 and parameters: {'n_estimators': 131, 'max_depth': 23, 'min_samples_split': 0.010273129639464956, 'min_samples_leaf': 0.010271286659099405, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:42:37,152] Trial 198 finished with value: 0.8564923198392188 and parameters: {'n_estimators': 131, 'max_depth': 24, 'min_samples_split': 0.014316299444521025, 'min_samples_leaf': 0.02281812059641089, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:43:12,123] Trial 199 finished with value: 0.8577431530308331 and parameters: {'n_estimators': 142, 'max_depth': 24, 'min_samples_split': 0.014931968053718839, 'min_samples_leaf': 0.016763599115725305, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:43:47,500] Trial 200 finished with value: 0.8638102075933738 and parameters: {'n_estimators': 128, 'max_depth': 17, 'min_samples_split': 0.010444704913067576, 'min_samples_leaf': 0.01014906799309758, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:44:19,836] Trial 201 finished with value: 0.8580287004658311 and parameters: {'n_estimators': 128, 'max_depth': 23, 'min_samples_split': 0.011305024744642385, 'min_samples_leaf': 0.016060161804079067, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:44:54,688] Trial 202 finished with value: 0.8580920467570948 and parameters: {'n_estimators': 136, 'max_depth': 17, 'min_samples_split': 0.018156588876641327, 'min_samples_leaf': 0.015046883091153217, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:45:25,461] Trial 203 finished with value: 0.8628142130740122 and parameters: {'n_estimators': 112, 'max_depth': 22, 'min_samples_split': 0.02203275785715388, 'min_samples_leaf': 0.010577575224233438, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:45:51,480] Trial 204 finished with value: 0.8563950558633859 and parameters: {'n_estimators': 111, 'max_depth': 22, 'min_samples_split': 0.010625619956293637, 'min_samples_leaf': 0.021955185202324458, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:46:24,198] Trial 205 finished with value: 0.8635779408173091 and parameters: {'n_estimators': 119, 'max_depth': 23, 'min_samples_split': 0.02206533714703986, 'min_samples_leaf': 0.010096700932215682, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:46:52,519] Trial 206 finished with value: 0.8568456754917577 and parameters: {'n_estimators': 118, 'max_depth': 23, 'min_samples_split': 0.021626950394113303, 'min_samples_leaf': 0.02005577068533119, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:48:29,499] Trial 207 finished with value: 0.8573858928401561 and parameters: {'n_estimators': 126, 'max_depth': 23, 'min_samples_split': 0.01723621884727882, 'min_samples_leaf': 0.010007925290410552, 'max_features': None}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:48:53,899] Trial 208 finished with value: 0.8562183011352795 and parameters: {'n_estimators': 109, 'max_depth': 25, 'min_samples_split': 0.01023451402189433, 'min_samples_leaf': 0.026082016544471252, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:49:23,747] Trial 209 finished with value: 0.857600801121458 and parameters: {'n_estimators': 121, 'max_depth': 22, 'min_samples_split': 0.02299241293816151, 'min_samples_leaf': 0.01726117402199563, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:49:38,500] Trial 210 finished with value: 0.8366792946828241 and parameters: {'n_estimators': 114, 'max_depth': 24, 'min_samples_split': 0.016636365256489496, 'min_samples_leaf': 0.1353528391822143, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:50:11,895] Trial 211 finished with value: 0.8582137512480656 and parameters: {'n_estimators': 131, 'max_depth': 18, 'min_samples_split': 0.026378543662966967, 'min_samples_leaf': 0.014736241067320303, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:50:30,509] Trial 212 finished with value: 0.842840650527663 and parameters: {'n_estimators': 138, 'max_depth': 22, 'min_samples_split': 0.2834711789239971, 'min_samples_leaf': 0.01433232145616622, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:51:12,310] Trial 213 finished with value: 0.8640011547408356 and parameters: {'n_estimators': 154, 'max_depth': 20, 'min_samples_split': 0.022437565662614026, 'min_samples_leaf': 0.010446661867826192, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:51:52,553] Trial 214 finished with value: 0.8629926411070376 and parameters: {'n_estimators': 148, 'max_depth': 21, 'min_samples_split': 0.021536985502813032, 'min_samples_leaf': 0.010481096656933498, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:52:26,622] Trial 215 finished with value: 0.8566070706946001 and parameters: {'n_estimators': 144, 'max_depth': 21, 'min_samples_split': 0.02093597730036661, 'min_samples_leaf': 0.021188191625381166, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:52:44,502] Trial 216 finished with value: 0.8331672067588061 and parameters: {'n_estimators': 149, 'max_depth': 22, 'min_samples_split': 0.015401243285946534, 'min_samples_leaf': 0.15436421621375315, 'max_features': 'log2'}. Best is trial 176 with value: 0.864021128929114.
[I 2024-01-05 18:53:26,898] Trial 217 finished with value: 0.8641492271641213 and parameters: {'n_estimators': 154, 'max_depth': 20, 'min_samples_split': 0.021917836611215425, 'min_samples_leaf': 0.01019087423324811, 'max_features': 'log2'}. Best is trial 217 with value: 0.8641492271641213.
[I 2024-01-05 18:53:48,994] Trial 218 finished with value: 0.8421983361558345 and parameters: {'n_estimators': 153, 'max_depth': 20, 'min_samples_split': 0.010291329127853958, 'min_samples_leaf': 0.09455860208092422, 'max_features': 'log2'}. Best is trial 217 with value: 0.8641492271641213.
[I 2024-01-05 18:54:30,575] Trial 219 finished with value: 0.8571073327679095 and parameters: {'n_estimators': 173, 'max_depth': 21, 'min_samples_split': 0.022110815168079154, 'min_samples_leaf': 0.019100602929485646, 'max_features': 'log2'}. Best is trial 217 with value: 0.8641492271641213.
[I 2024-01-05 18:55:13,903] Trial 220 finished with value: 0.863736016619401 and parameters: {'n_estimators': 157, 'max_depth': 23, 'min_samples_split': 0.016410530011887428, 'min_samples_leaf': 0.010101397330102098, 'max_features': 'log2'}. Best is trial 217 with value: 0.8641492271641213.
[I 2024-01-05 18:55:52,645] Trial 221 finished with value: 0.8581135063283254 and parameters: {'n_estimators': 155, 'max_depth': 23, 'min_samples_split': 0.017340434663513715, 'min_samples_leaf': 0.01582157162070445, 'max_features': 'log2'}. Best is trial 217 with value: 0.8641492271641213.
[I 2024-01-05 18:56:38,313] Trial 222 finished with value: 0.8633031393390587 and parameters: {'n_estimators': 168, 'max_depth': 21, 'min_samples_split': 0.02443988752221573, 'min_samples_leaf': 0.010004244805161875, 'max_features': 'log2'}. Best is trial 217 with value: 0.8641492271641213.
[I 2024-01-05 18:57:19,770] Trial 223 finished with value: 0.858188338964214 and parameters: {'n_estimators': 165, 'max_depth': 23, 'min_samples_split': 0.023398637924630615, 'min_samples_leaf': 0.015729292156199396, 'max_features': 'log2'}. Best is trial 217 with value: 0.8641492271641213.
[I 2024-01-05 18:57:56,246] Trial 224 finished with value: 0.8562794682591827 and parameters: {'n_estimators': 158, 'max_depth': 22, 'min_samples_split': 0.025489783739541038, 'min_samples_leaf': 0.022523311386780882, 'max_features': 'log2'}. Best is trial 217 with value: 0.8641492271641213.
[I 2024-01-05 18:58:43,703] Trial 225 finished with value: 0.8580272453317882 and parameters: {'n_estimators': 189, 'max_depth': 21, 'min_samples_split': 0.02068876274054343, 'min_samples_leaf': 0.015959272483976234, 'max_features': 'log2'}. Best is trial 217 with value: 0.8641492271641213.
[I 2024-01-05 18:59:25,296] Trial 226 finished with value: 0.8631875274216234 and parameters: {'n_estimators': 152, 'max_depth': 25, 'min_samples_split': 0.014370174678488005, 'min_samples_leaf': 0.01055187227478467, 'max_features': 'log2'}. Best is trial 217 with value: 0.8641492271641213.
[I 2024-01-05 19:00:00,918] Trial 227 finished with value: 0.8565589826971289 and parameters: {'n_estimators': 151, 'max_depth': 27, 'min_samples_split': 0.014633625469557163, 'min_samples_leaf': 0.02109224165355722, 'max_features': 'log2'}. Best is trial 217 with value: 0.8641492271641213.
[I 2024-01-05 19:00:13,274] Trial 228 finished with value: 0.8271468093364513 and parameters: {'n_estimators': 127, 'max_depth': 30, 'min_samples_split': 0.010119738539956239, 'min_samples_leaf': 0.24370054624054754, 'max_features': 'log2'}. Best is trial 217 with value: 0.8641492271641213.
[I 2024-01-05 19:00:47,018] Trial 229 finished with value: 0.8581803663450479 and parameters: {'n_estimators': 133, 'max_depth': 25, 'min_samples_split': 0.020080321038404337, 'min_samples_leaf': 0.015173554647283496, 'max_features': 'log2'}. Best is trial 217 with value: 0.8641492271641213.
[I 2024-01-05 19:01:27,618] Trial 230 finished with value: 0.8635304679675503 and parameters: {'n_estimators': 146, 'max_depth': 24, 'min_samples_split': 0.014900385162162185, 'min_samples_leaf': 0.010275847657804364, 'max_features': 'log2'}. Best is trial 217 with value: 0.8641492271641213.
[I 2024-01-05 19:02:07,949] Trial 231 finished with value: 0.8636546110035728 and parameters: {'n_estimators': 146, 'max_depth': 24, 'min_samples_split': 0.01575255900910729, 'min_samples_leaf': 0.010248606967795438, 'max_features': 'log2'}. Best is trial 217 with value: 0.8641492271641213.
[I 2024-01-05 19:02:48,075] Trial 232 finished with value: 0.8633891719014599 and parameters: {'n_estimators': 146, 'max_depth': 24, 'min_samples_split': 0.01589821075947149, 'min_samples_leaf': 0.010408289111852627, 'max_features': 'log2'}. Best is trial 217 with value: 0.8641492271641213.
[I 2024-01-05 19:03:28,634] Trial 233 finished with value: 0.8641885472020558 and parameters: {'n_estimators': 146, 'max_depth': 24, 'min_samples_split': 0.015046872510193647, 'min_samples_leaf': 0.010002287889783976, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:04:06,977] Trial 234 finished with value: 0.8572584594891317 and parameters: {'n_estimators': 158, 'max_depth': 25, 'min_samples_split': 0.015722281504280587, 'min_samples_leaf': 0.01749787977555018, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:04:42,862] Trial 235 finished with value: 0.8584338061805502 and parameters: {'n_estimators': 143, 'max_depth': 24, 'min_samples_split': 0.016385205420231672, 'min_samples_leaf': 0.015479323098775997, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:05:25,258] Trial 236 finished with value: 0.8640156753399826 and parameters: {'n_estimators': 153, 'max_depth': 24, 'min_samples_split': 0.010161077081820425, 'min_samples_leaf': 0.010042505813479761, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:06:00,719] Trial 237 finished with value: 0.8562939487069057 and parameters: {'n_estimators': 157, 'max_depth': 24, 'min_samples_split': 0.010417564913698326, 'min_samples_leaf': 0.024058419492130563, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:06:42,842] Trial 238 finished with value: 0.8569586150197734 and parameters: {'n_estimators': 175, 'max_depth': 25, 'min_samples_split': 0.025849969231336627, 'min_samples_leaf': 0.020007961651468884, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:07:24,607] Trial 239 finished with value: 0.8637282816056425 and parameters: {'n_estimators': 150, 'max_depth': 26, 'min_samples_split': 0.018719936817971555, 'min_samples_leaf': 0.010089292924961838, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:08:02,094] Trial 240 finished with value: 0.8581830039511775 and parameters: {'n_estimators': 149, 'max_depth': 25, 'min_samples_split': 0.02667450783253466, 'min_samples_leaf': 0.015987792699051713, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:08:27,117] Trial 241 finished with value: 0.8438121742542346 and parameters: {'n_estimators': 164, 'max_depth': 26, 'min_samples_split': 0.017477597203275286, 'min_samples_leaf': 0.08374347976485129, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:09:05,962] Trial 242 finished with value: 0.8583343164193465 and parameters: {'n_estimators': 152, 'max_depth': 26, 'min_samples_split': 0.0193128331555211, 'min_samples_leaf': 0.014763771712729471, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:09:42,037] Trial 243 finished with value: 0.8583026097318436 and parameters: {'n_estimators': 142, 'max_depth': 24, 'min_samples_split': 0.010162136132583667, 'min_samples_leaf': 0.015146894031410622, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:10:21,043] Trial 244 finished with value: 0.8569541820910912 and parameters: {'n_estimators': 162, 'max_depth': 25, 'min_samples_split': 0.01554697563907538, 'min_samples_leaf': 0.01930351194429864, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:11:00,095] Trial 245 finished with value: 0.8627374019363531 and parameters: {'n_estimators': 146, 'max_depth': 24, 'min_samples_split': 0.023294620086805454, 'min_samples_leaf': 0.010672986698069355, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:12:58,293] Trial 246 finished with value: 0.8572932293278278 and parameters: {'n_estimators': 154, 'max_depth': 26, 'min_samples_split': 0.019286926872046396, 'min_samples_leaf': 0.010141691376486375, 'max_features': None}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:13:35,115] Trial 247 finished with value: 0.862751427512519 and parameters: {'n_estimators': 139, 'max_depth': 23, 'min_samples_split': 0.028975245273379274, 'min_samples_leaf': 0.0104154960236648, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:14:14,646] Trial 248 finished with value: 0.8566700427259498 and parameters: {'n_estimators': 167, 'max_depth': 24, 'min_samples_split': 0.010112591304331797, 'min_samples_leaf': 0.02046959492639662, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:14:49,030] Trial 249 finished with value: 0.8582051087021083 and parameters: {'n_estimators': 135, 'max_depth': 27, 'min_samples_split': 0.01678781246647084, 'min_samples_leaf': 0.015278430918292816, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:15:29,727] Trial 250 finished with value: 0.8635060079167738 and parameters: {'n_estimators': 149, 'max_depth': 24, 'min_samples_split': 0.024390102706474084, 'min_samples_leaf': 0.010065031880440852, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:16:02,629] Trial 251 finished with value: 0.8558804038925008 and parameters: {'n_estimators': 149, 'max_depth': 24, 'min_samples_split': 0.030310297556725263, 'min_samples_leaf': 0.02710166192123587, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:16:45,999] Trial 252 finished with value: 0.8630237767353869 and parameters: {'n_estimators': 158, 'max_depth': 25, 'min_samples_split': 0.024727626386117987, 'min_samples_leaf': 0.010245271058606707, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:17:21,285] Trial 253 finished with value: 0.8570682279843904 and parameters: {'n_estimators': 145, 'max_depth': 17, 'min_samples_split': 0.022040477881255464, 'min_samples_leaf': 0.018740878184823735, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:17:52,628] Trial 254 finished with value: 0.8565531399892661 and parameters: {'n_estimators': 136, 'max_depth': 23, 'min_samples_split': 0.03261854401010416, 'min_samples_leaf': 0.022991796630343633, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:18:31,537] Trial 255 finished with value: 0.8583554913770202 and parameters: {'n_estimators': 153, 'max_depth': 24, 'min_samples_split': 0.026294653988351336, 'min_samples_leaf': 0.015553544025297551, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:19:10,515] Trial 256 finished with value: 0.8631961518451232 and parameters: {'n_estimators': 142, 'max_depth': 25, 'min_samples_split': 0.01648266899815267, 'min_samples_leaf': 0.010388559047714432, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:19:50,041] Trial 257 finished with value: 0.8635935646598014 and parameters: {'n_estimators': 143, 'max_depth': 25, 'min_samples_split': 0.015004490882597908, 'min_samples_leaf': 0.01012586778037559, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:20:21,411] Trial 258 finished with value: 0.8563256062158576 and parameters: {'n_estimators': 141, 'max_depth': 26, 'min_samples_split': 0.01787922166056888, 'min_samples_leaf': 0.025902410944147504, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:21:01,715] Trial 259 finished with value: 0.8573260995291975 and parameters: {'n_estimators': 165, 'max_depth': 25, 'min_samples_split': 0.015415764795249897, 'min_samples_leaf': 0.017535651604836985, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:21:39,096] Trial 260 finished with value: 0.8580335614877516 and parameters: {'n_estimators': 150, 'max_depth': 25, 'min_samples_split': 0.01471246222572106, 'min_samples_leaf': 0.01619585234345037, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:22:21,093] Trial 261 finished with value: 0.8564995533975355 and parameters: {'n_estimators': 178, 'max_depth': 27, 'min_samples_split': 0.020494321267390012, 'min_samples_leaf': 0.02121682502792331, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:22:45,407] Trial 262 finished with value: 0.850820307096755 and parameters: {'n_estimators': 141, 'max_depth': 26, 'min_samples_split': 0.15215835154348942, 'min_samples_leaf': 0.015035093507515987, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:23:22,463] Trial 263 finished with value: 0.8627305433930548 and parameters: {'n_estimators': 134, 'max_depth': 24, 'min_samples_split': 0.015140837114151595, 'min_samples_leaf': 0.010355015346318, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:23:56,897] Trial 264 finished with value: 0.8551970981229136 and parameters: {'n_estimators': 158, 'max_depth': 23, 'min_samples_split': 0.010793731673692582, 'min_samples_leaf': 0.028780821257719424, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:24:31,545] Trial 265 finished with value: 0.8566795671126247 and parameters: {'n_estimators': 146, 'max_depth': 25, 'min_samples_split': 0.02272090080246595, 'min_samples_leaf': 0.02061711639474309, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:25:13,649] Trial 266 finished with value: 0.8582193905055977 and parameters: {'n_estimators': 169, 'max_depth': 24, 'min_samples_split': 0.03030144537261462, 'min_samples_leaf': 0.01577803261943243, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:25:48,789] Trial 267 finished with value: 0.8638719028171362 and parameters: {'n_estimators': 128, 'max_depth': 23, 'min_samples_split': 0.010012182939975557, 'min_samples_leaf': 0.010185755276182637, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:26:40,411] Trial 268 finished with value: 0.7935679276398248 and parameters: {'n_estimators': 128, 'max_depth': 23, 'min_samples_split': 0.1822701735380661, 'min_samples_leaf': 0.02244199912861471, 'max_features': None}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:27:14,276] Trial 269 finished with value: 0.8581452645480832 and parameters: {'n_estimators': 134, 'max_depth': 24, 'min_samples_split': 0.010334136122796727, 'min_samples_leaf': 0.015657909779702855, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:27:49,452] Trial 270 finished with value: 0.8580376121062081 and parameters: {'n_estimators': 140, 'max_depth': 23, 'min_samples_split': 0.017737014861323883, 'min_samples_leaf': 0.016016426596750184, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:28:24,433] Trial 271 finished with value: 0.8625164751455667 and parameters: {'n_estimators': 129, 'max_depth': 23, 'min_samples_split': 0.023676382835036324, 'min_samples_leaf': 0.010458821417088192, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:29:00,162] Trial 272 finished with value: 0.8562939487069057 and parameters: {'n_estimators': 157, 'max_depth': 17, 'min_samples_split': 0.020026655885366007, 'min_samples_leaf': 0.02405697871038929, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:29:33,085] Trial 273 finished with value: 0.8620135891883958 and parameters: {'n_estimators': 123, 'max_depth': 24, 'min_samples_split': 0.02831797879498467, 'min_samples_leaf': 0.010001151782580917, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:30:08,306] Trial 274 finished with value: 0.8569002033587093 and parameters: {'n_estimators': 146, 'max_depth': 24, 'min_samples_split': 0.015628142611615693, 'min_samples_leaf': 0.019285101684342873, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:30:45,927] Trial 275 finished with value: 0.8639988527541208 and parameters: {'n_estimators': 136, 'max_depth': 23, 'min_samples_split': 0.010369198477165952, 'min_samples_leaf': 0.010156615987060023, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:31:05,840] Trial 276 finished with value: 0.8447805207589113 and parameters: {'n_estimators': 132, 'max_depth': 23, 'min_samples_split': 0.2167507387109192, 'min_samples_leaf': 0.02749195402339595, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:31:45,723] Trial 277 finished with value: 0.8579403112553983 and parameters: {'n_estimators': 161, 'max_depth': 23, 'min_samples_split': 0.01087870875689768, 'min_samples_leaf': 0.016535393711614676, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:32:15,182] Trial 278 finished with value: 0.8566835691679959 and parameters: {'n_estimators': 125, 'max_depth': 22, 'min_samples_split': 0.022517787206875958, 'min_samples_leaf': 0.020912689537524932, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:32:44,367] Trial 279 finished with value: 0.8544907403195608 and parameters: {'n_estimators': 139, 'max_depth': 18, 'min_samples_split': 0.03367376026810434, 'min_samples_leaf': 0.03122167596067424, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:33:22,263] Trial 280 finished with value: 0.8584075497619482 and parameters: {'n_estimators': 150, 'max_depth': 17, 'min_samples_split': 0.02586531674719083, 'min_samples_leaf': 0.01557400900134712, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:33:46,900] Trial 281 finished with value: 0.8516031687258827 and parameters: {'n_estimators': 132, 'max_depth': 23, 'min_samples_split': 0.12397223789010123, 'min_samples_leaf': 0.01565989834058496, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:34:14,011] Trial 282 finished with value: 0.8565914853910451 and parameters: {'n_estimators': 121, 'max_depth': 22, 'min_samples_split': 0.01936529475029019, 'min_samples_leaf': 0.024028610285961455, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:34:29,836] Trial 283 finished with value: 0.8310619600407941 and parameters: {'n_estimators': 155, 'max_depth': 24, 'min_samples_split': 0.010240693696850996, 'min_samples_leaf': 0.1872599760335983, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:34:54,307] Trial 284 finished with value: 0.8444287282388251 and parameters: {'n_estimators': 170, 'max_depth': 18, 'min_samples_split': 0.24758341193596625, 'min_samples_leaf': 0.01482899743670768, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:35:34,069] Trial 285 finished with value: 0.8631821514041574 and parameters: {'n_estimators': 145, 'max_depth': 24, 'min_samples_split': 0.017065675507953716, 'min_samples_leaf': 0.01035070735436791, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:35:52,472] Trial 286 finished with value: 0.8410646842043714 and parameters: {'n_estimators': 138, 'max_depth': 23, 'min_samples_split': 0.025382153706071286, 'min_samples_leaf': 0.11829039085963101, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:36:30,025] Trial 287 finished with value: 0.8563303635147796 and parameters: {'n_estimators': 162, 'max_depth': 17, 'min_samples_split': 0.03275827696654819, 'min_samples_leaf': 0.022215547559950248, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:37:11,907] Trial 288 finished with value: 0.8635452153896483 and parameters: {'n_estimators': 151, 'max_depth': 20, 'min_samples_split': 0.010482678065142591, 'min_samples_leaf': 0.010335404257961806, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:38:51,332] Trial 289 finished with value: 0.8477594809347595 and parameters: {'n_estimators': 153, 'max_depth': 20, 'min_samples_split': 0.020380449041239937, 'min_samples_leaf': 0.019119143371336095, 'max_features': None}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:39:31,847] Trial 290 finished with value: 0.8639938062437059 and parameters: {'n_estimators': 148, 'max_depth': 21, 'min_samples_split': 0.01441035227685853, 'min_samples_leaf': 0.010210062839828393, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:40:08,749] Trial 291 finished with value: 0.858062052599619 and parameters: {'n_estimators': 147, 'max_depth': 21, 'min_samples_split': 0.01023571158155161, 'min_samples_leaf': 0.015778449998587143, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:40:47,090] Trial 292 finished with value: 0.8631262187173523 and parameters: {'n_estimators': 139, 'max_depth': 20, 'min_samples_split': 0.016447327640476773, 'min_samples_leaf': 0.010329868464100908, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
[I 2024-01-05 19:41:26,123] Trial 293 finished with value: 0.8569558808337631 and parameters: {'n_estimators': 162, 'max_depth': 21, 'min_samples_split': 0.0159567256210797, 'min_samples_leaf': 0.01943305344835953, 'max_features': 'log2'}. Best is trial 233 with value: 0.8641885472020558.
